ensg1	ensg2	score	interaction	direction	evidence_code
ENSG00000113580	ENSG00000080824	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000080824	0.73	PPI	undirected	PIA
ENSG00000188906	ENSG00000080824	0.73	PPI	undirected	PIA
ENSG00000154237	ENSG00000165731	0.44	PPI	undirected	PIA
ENSG00000170989	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000111669	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000171824	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000130294	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000138398	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000107863	ENSG00000185591	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000140443	0.59	PPI	undirected	PIA
ENSG00000188906	ENSG00000096384	0.73	PPI	undirected	PIA
ENSG00000132170	ENSG00000096384	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000096384	0.73	PPI	undirected	PIA
ENSG00000188906	ENSG00000096384	0.73	PPI	undirected	PIA
ENSG00000188290	ENSG00000096384	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000096384	0.73	PPI	undirected	PIA
ENSG00000154237	ENSG00000096384	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000096384	0.73	PPI	undirected	PIA
ENSG00000188906	ENSG00000026025	0.35	PPI	undirected	PIA
ENSG00000108946	ENSG00000182774	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000168028	0.35	PPI	undirected	PIA
ENSG00000135679	ENSG00000084207	0.40	PPI	undirected	PIA
ENSG00000136717	ENSG00000165140	0.63	PPI	undirected	PIA
ENSG00000136717	ENSG00000165140	0.63	PPI	undirected	PIA
ENSG00000168036	ENSG00000122705	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000122705	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000173786	0.35	PPI	undirected	PIA
ENSG00000167085	ENSG00000164919	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000164919	0.35	PPI	undirected	PIA
ENSG00000188342	ENSG00000164919	0.40	PPI	undirected	PIA
ENSG00000273841	ENSG00000244731	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000255529	0.44	PPI	undirected	PIA
ENSG00000153234	ENSG00000137714	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000116747	0.35	PPI	undirected	PIA
ENSG00000131174	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000159335	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000166681	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000154654	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000141027	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000118946	ENSG00000118513	0.40	PPI	undirected	PIA
ENSG00000116288	ENSG00000169083	0.60	PPI	undirected	PIA
ENSG00000116288	ENSG00000169083	0.60	PPI	undirected	PIA
ENSG00000116288	ENSG00000169083	0.60	PPI	undirected	PIA
ENSG00000188906	ENSG00000171791	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000171791	0.44	PPI	undirected	PIA
ENSG00000187109	ENSG00000160113	0.52	PPI	undirected	PIA
ENSG00000122026	ENSG00000160113	0.40	PPI	undirected	PIA
ENSG00000108468	ENSG00000160113	0.52	PPI	undirected	PIA
ENSG00000123636	ENSG00000160113	0.40	PPI	undirected	PIA
ENSG00000082701	ENSG00000186868	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000186868	0.68	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000124214	ENSG00000186868	0.43	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000185624	ENSG00000186868	0.46	PPI	undirected	PIA
ENSG00000188906	ENSG00000186868	0.44	PPI	undirected	PIA
ENSG00000136717	ENSG00000186868	0.56	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000171867	ENSG00000186868	0.50	PPI	undirected	PIA
ENSG00000185624	ENSG00000186868	0.44	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000188906	ENSG00000186868	0.68	PPI	undirected	PIA
ENSG00000124214	ENSG00000186868	0.43	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000188906	ENSG00000186868	0.44	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000186868	ENSG00000186868	0.44	PPI	undirected	PIA
ENSG00000136717	ENSG00000186868	0.56	PPI	undirected	PIA
ENSG00000105723	ENSG00000186868	0.44	PPI	undirected	PIA
ENSG00000171867	ENSG00000186868	0.50	PPI	undirected	PIA
ENSG00000142192	ENSG00000186868	0.66	PPI	undirected	PIA
ENSG00000082701	ENSG00000186868	0.74	PPI	undirected	PIA
ENSG00000132170	ENSG00000120885	0.52	PPI	undirected	PIA
ENSG00000132170	ENSG00000120885	0.52	PPI	undirected	PIA
ENSG00000132170	ENSG00000120885	0.52	PPI	undirected	PIA
ENSG00000170345	ENSG00000120885	0.52	PPI	undirected	PIA
ENSG00000113580	ENSG00000120885	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000120885	0.52	PPI	undirected	PIA
ENSG00000067955	ENSG00000078018	0.40	PPI	undirected	PIA
ENSG00000067955	ENSG00000078018	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000078018	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000109971	0.40	PPI	undirected	PIA
ENSG00000166170	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000103266	ENSG00000109971	0.77	PPI	undirected	PIA
ENSG00000188906	ENSG00000109971	0.74	PPI	undirected	PIA
ENSG00000166170	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000159363	ENSG00000109971	0.51	PPI	undirected	PIA
ENSG00000154237	ENSG00000109971	0.53	PPI	undirected	PIA
ENSG00000188906	ENSG00000109971	0.74	PPI	undirected	PIA
ENSG00000178950	ENSG00000109971	0.50	PPI	undirected	PIA
ENSG00000178950	ENSG00000109971	0.50	PPI	undirected	PIA
ENSG00000188906	ENSG00000109971	0.74	PPI	undirected	PIA
ENSG00000166170	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000178950	ENSG00000109971	0.50	PPI	undirected	PIA
ENSG00000166170	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000117280	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000178950	ENSG00000109971	0.50	PPI	undirected	PIA
ENSG00000103266	ENSG00000109971	0.77	PPI	undirected	PIA
ENSG00000166170	ENSG00000109971	0.35	PPI	undirected	PIA
ENSG00000154237	ENSG00000109971	0.53	PPI	undirected	PIA
ENSG00000188906	ENSG00000109971	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000109971	0.74	PPI	undirected	PIA
ENSG00000178950	ENSG00000109971	0.50	PPI	undirected	PIA
ENSG00000188906	ENSG00000100994	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000157554	0.44	PPI	undirected	PIA
ENSG00000175387	ENSG00000198900	0.40	PPI	undirected	PIA
ENSG00000124214	ENSG00000070756	0.43	PPI	undirected	PIA
ENSG00000124214	ENSG00000070756	0.43	PPI	undirected	PIA
ENSG00000188906	ENSG00000132646	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000151729	0.56	PPI	undirected	PIA
ENSG00000188906	ENSG00000151729	0.56	PPI	undirected	PIA
ENSG00000213585	ENSG00000169100	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000169100	0.56	PPI	undirected	PIA
ENSG00000170345	ENSG00000047410	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000047410	0.35	PPI	undirected	PIA
ENSG00000124214	ENSG00000109061	0.35	PPI	undirected	PIA
ENSG00000108946	ENSG00000196419	0.40	PPI	undirected	PIA
ENSG00000135457	ENSG00000079246	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000005893	0.46	PPI	undirected	PIA
ENSG00000109971	ENSG00000005893	0.27	PPI	undirected	PIA
ENSG00000151967	ENSG00000171951	0.40	PPI	undirected	PIA
ENSG00000159363	ENSG00000108622	0.37	PPI	undirected	PIA
ENSG00000188906	ENSG00000167658	0.35	PPI	undirected	PIA
ENSG00000125952	ENSG00000167658	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000133112	0.40	PPI	undirected	PIA
ENSG00000082701	ENSG00000104812	0.62	PPI	undirected	PIA
ENSG00000082701	ENSG00000104812	0.62	PPI	undirected	PIA
ENSG00000144848	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000187109	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000075292	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000123983	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000105176	ENSG00000188342	0.70	PPI	undirected	PIA
ENSG00000143256	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000134215	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000171603	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000166441	ENSG00000188342	0.52	PPI	undirected	PIA
ENSG00000142192	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000104691	ENSG00000188342	0.40	PPI	undirected	PIA
ENSG00000213123	ENSG00000188342	0.52	PPI	undirected	PIA
ENSG00000166441	ENSG00000188342	0.52	PPI	undirected	PIA
ENSG00000213123	ENSG00000188342	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000065911	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000131095	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000067225	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000067225	0.35	PPI	undirected	PIA
ENSG00000170345	ENSG00000166598	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000166598	0.40	PPI	undirected	PIA
ENSG00000112096	ENSG00000166598	0.40	PPI	undirected	PIA
ENSG00000123358	ENSG00000166598	0.40	PPI	undirected	PIA
ENSG00000115053	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000087460	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000136628	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000100731	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000054267	ENSG00000134954	0.52	PPI	undirected	PIA
ENSG00000119335	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000182196	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000178927	ENSG00000134954	0.52	PPI	undirected	PIA
ENSG00000119318	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000054267	ENSG00000134954	0.52	PPI	undirected	PIA
ENSG00000150627	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000148468	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000134759	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000189403	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000196507	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000177606	ENSG00000134954	0.52	PPI	undirected	PIA
ENSG00000145147	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000178927	ENSG00000134954	0.52	PPI	undirected	PIA
ENSG00000130522	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000146007	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000107581	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000090861	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000123349	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000182670	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000001497	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000162642	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000080503	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000056097	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000084234	ENSG00000134954	0.40	PPI	undirected	PIA
ENSG00000109320	ENSG00000027697	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000092820	0.52	PPI	undirected	PIA
ENSG00000135679	ENSG00000092820	0.52	PPI	undirected	PIA
ENSG00000135679	ENSG00000092820	0.52	PPI	undirected	PIA
ENSG00000170345	ENSG00000115966	0.52	PPI	undirected	PIA
ENSG00000170345	ENSG00000115966	0.52	PPI	undirected	PIA
ENSG00000177606	ENSG00000115966	0.74	PPI	undirected	PIA
ENSG00000177606	ENSG00000115966	0.74	PPI	undirected	PIA
ENSG00000165629	ENSG00000115966	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000140988	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000140988	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000174437	0.35	PPI	undirected	PIA
ENSG00000232810	ENSG00000174437	0.40	PPI	undirected	PIA
ENSG00000145592	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000120885	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000048991	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000117000	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000008952	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000189403	ENSG00000172466	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000171223	0.68	PPI	undirected	PIA
ENSG00000113649	ENSG00000171223	0.40	PPI	undirected	PIA
ENSG00000272602	ENSG00000171223	0.40	PPI	undirected	PIA
ENSG00000078018	ENSG00000171223	0.40	PPI	undirected	PIA
ENSG00000115091	ENSG00000130522	0.52	PPI	undirected	PIA
ENSG00000170345	ENSG00000130522	0.64	PPI	undirected	PIA
ENSG00000135679	ENSG00000130522	0.52	PPI	undirected	PIA
ENSG00000170345	ENSG00000130522	0.64	PPI	undirected	PIA
ENSG00000170345	ENSG00000130522	0.64	PPI	undirected	PIA
ENSG00000135679	ENSG00000130522	0.52	PPI	undirected	PIA
ENSG00000109180	ENSG00000170653	0.52	PPI	undirected	PIA
ENSG00000145715	ENSG00000170653	0.40	PPI	undirected	PIA
ENSG00000145335	ENSG00000008056	0.50	PPI	undirected	PIA
ENSG00000185591	ENSG00000108654	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000108654	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000171428	0.35	PPI	undirected	PIA
ENSG00000158796	ENSG00000145730	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000145730	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000170558	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000115053	0.53	PPI	undirected	PIA
ENSG00000124214	ENSG00000115053	0.58	PPI	undirected	PIA
ENSG00000135679	ENSG00000115053	0.71	PPI	undirected	PIA
ENSG00000124214	ENSG00000115053	0.58	PPI	undirected	PIA
ENSG00000125618	ENSG00000115053	0.40	PPI	undirected	PIA
ENSG00000169750	ENSG00000115053	0.40	PPI	undirected	PIA
ENSG00000108946	ENSG00000115053	0.40	PPI	undirected	PIA
ENSG00000135679	ENSG00000115053	0.71	PPI	undirected	PIA
ENSG00000188906	ENSG00000115053	0.53	PPI	undirected	PIA
ENSG00000182636	ENSG00000115053	0.40	PPI	undirected	PIA
ENSG00000125952	ENSG00000156515	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000156515	0.35	PPI	undirected	PIA
ENSG00000139180	ENSG00000178127	0.56	PPI	undirected	PIA
ENSG00000213619	ENSG00000178127	0.53	PPI	undirected	PIA
ENSG00000213619	ENSG00000178127	0.53	PPI	undirected	PIA
ENSG00000158864	ENSG00000178127	0.53	PPI	undirected	PIA
ENSG00000175387	ENSG00000163161	0.40	PPI	undirected	PIA
ENSG00000132612	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000141456	ENSG00000109320	0.52	PPI	undirected	PIA
ENSG00000084234	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000197694	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000102024	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000154723	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000225830	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000105223	ENSG00000109320	0.52	PPI	undirected	PIA
ENSG00000105926	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000141456	ENSG00000109320	0.52	PPI	undirected	PIA
ENSG00000133872	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000115306	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000145833	ENSG00000109320	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000240038	0.40	PPI	undirected	PIA
ENSG00000125618	ENSG00000138279	0.40	PPI	undirected	PIA
ENSG00000107282	ENSG00000175582	0.63	PPI	undirected	PIA
ENSG00000107282	ENSG00000175582	0.63	PPI	undirected	PIA
ENSG00000188906	ENSG00000113368	0.50	PPI	undirected	PIA
ENSG00000188906	ENSG00000113368	0.50	PPI	undirected	PIA
ENSG00000204065	ENSG00000135100	0.40	PPI	undirected	PIA
ENSG00000198838	ENSG00000135100	0.40	PPI	undirected	PIA
ENSG00000172594	ENSG00000135100	0.40	PPI	undirected	PIA
ENSG00000175387	ENSG00000159335	0.40	PPI	undirected	PIA
ENSG00000151967	ENSG00000159335	0.40	PPI	undirected	PIA
ENSG00000172466	ENSG00000159335	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000213585	0.40	PPI	undirected	PIA
ENSG00000145335	ENSG00000213585	0.35	PPI	undirected	PIA
ENSG00000145335	ENSG00000213585	0.35	PPI	undirected	PIA
ENSG00000166228	ENSG00000146085	0.40	PPI	undirected	PIA
ENSG00000185591	ENSG00000110048	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000129824	0.35	PPI	undirected	PIA
ENSG00000170653	ENSG00000087085	0.40	PPI	undirected	PIA
ENSG00000170345	ENSG00000010404	0.40	PPI	undirected	PIA
ENSG00000125952	ENSG00000122566	0.40	PPI	undirected	PIA
ENSG00000104833	ENSG00000123358	0.52	PPI	undirected	PIA
ENSG00000015479	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000147601	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000083937	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000111642	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000145041	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000125817	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000104833	ENSG00000123358	0.52	PPI	undirected	PIA
ENSG00000125753	ENSG00000123358	0.52	PPI	undirected	PIA
ENSG00000280987	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000087191	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000146247	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000001629	ENSG00000123358	0.52	PPI	undirected	PIA
ENSG00000089048	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000112514	ENSG00000123358	0.52	PPI	undirected	PIA
ENSG00000120694	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000107186	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000120885	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000108387	ENSG00000123358	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000131462	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000149273	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000149273	0.52	PPI	undirected	PIA
ENSG00000188906	ENSG00000067066	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000063046	0.35	PPI	undirected	PIA
ENSG00000188290	ENSG00000114942	0.40	PPI	undirected	PIA
ENSG00000113580	ENSG00000143727	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000101335	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000123374	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000112118	0.35	PPI	undirected	PIA
ENSG00000166228	ENSG00000112306	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000152234	0.35	PPI	undirected	PIA
ENSG00000159363	ENSG00000164128	0.37	PPI	undirected	PIA
ENSG00000166228	ENSG00000100906	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000147065	0.94	PPI	undirected	PIA
ENSG00000188906	ENSG00000167526	0.52	PPI	undirected	PIA
ENSG00000109320	ENSG00000164104	0.40	PPI	undirected	PIA
ENSG00000116288	ENSG00000011304	0.35	PPI	undirected	PIA
ENSG00000151967	ENSG00000254772	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000254772	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000188906	ENSG00000134308	0.82	PPI	undirected	PIA
ENSG00000170345	ENSG00000075413	0.40	PPI	undirected	PIA
ENSG00000104529	ENSG00000145675	0.40	PPI	undirected	PIA
ENSG00000115966	ENSG00000138434	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000062822	0.35	PPI	undirected	PIA
ENSG00000148408	ENSG00000204231	0.52	PPI	undirected	PIA
ENSG00000015568	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000148408	ENSG00000204231	0.52	PPI	undirected	PIA
ENSG00000180398	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000197971	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000168993	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000157500	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000159335	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000183054	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000148408	ENSG00000204231	0.52	PPI	undirected	PIA
ENSG00000140479	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000115839	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000168818	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000204178	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000166598	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000122705	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000100485	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000171530	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000178502	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000138385	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000107581	ENSG00000204231	0.40	PPI	undirected	PIA
ENSG00000154237	ENSG00000070886	0.44	PPI	undirected	PIA
ENSG00000154237	ENSG00000160691	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000140464	0.35	PPI	undirected	PIA
ENSG00000100591	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000118200	ENSG00000104529	0.52	PPI	undirected	PIA
ENSG00000197102	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000135624	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000107863	ENSG00000104529	0.52	PPI	undirected	PIA
ENSG00000146909	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000197548	ENSG00000104529	0.52	PPI	undirected	PIA
ENSG00000128191	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000196187	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000102241	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000136628	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000122026	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000118200	ENSG00000104529	0.52	PPI	undirected	PIA
ENSG00000069956	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000060339	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000197557	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000130413	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000142168	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000108176	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000104529	0.35	PPI	undirected	PIA
ENSG00000109111	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000160633	ENSG00000104529	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000165672	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000165672	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000165672	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000165672	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000165672	0.74	PPI	undirected	PIA
ENSG00000188906	ENSG00000197958	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000127884	0.62	PPI	undirected	PIA
ENSG00000101096	ENSG00000105568	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000105568	0.46	PPI	undirected	PIA
ENSG00000188906	ENSG00000105568	0.46	PPI	undirected	PIA
ENSG00000113580	ENSG00000130779	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000086061	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000105221	0.44	PPI	undirected	PIA
ENSG00000188906	ENSG00000096746	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000166913	0.75	PPI	undirected	PIA
ENSG00000188906	ENSG00000166913	0.75	PPI	undirected	PIA
ENSG00000188906	ENSG00000166913	0.75	PPI	undirected	PIA
ENSG00000188906	ENSG00000168439	0.44	PPI	undirected	PIA
ENSG00000181773	ENSG00000141480	0.35	PPI	undirected	PIA
ENSG00000137486	ENSG00000141480	0.67	PPI	undirected	PIA
ENSG00000137486	ENSG00000141480	0.67	PPI	undirected	PIA
ENSG00000168539	ENSG00000141480	0.35	PPI	undirected	PIA
ENSG00000125384	ENSG00000141480	0.35	PPI	undirected	PIA
ENSG00000141480	ENSG00000141480	0.53	PPI	undirected	PIA
ENSG00000116288	ENSG00000183010	0.61	PPI	undirected	PIA
ENSG00000116288	ENSG00000183010	0.61	PPI	undirected	PIA
ENSG00000188906	ENSG00000183010	0.35	PPI	undirected	PIA
ENSG00000151967	ENSG00000183023	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000163682	0.35	PPI	undirected	PIA
ENSG00000175387	ENSG00000170759	0.40	PPI	undirected	PIA
ENSG00000166228	ENSG00000170759	0.40	PPI	undirected	PIA
ENSG00000188906	ENSG00000276410	0.35	PPI	undirected	PIA
ENSG00000188906	ENSG00000112742	0.44	PPI	undirected	PIA
ENSG00000118513	ENSG00000169439	0.40	PPI	undirected	PIA
ENSG00000130396	ENSG00000044115	0.27	PPI	undirected	PIA
ENSG00000065000	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000122026	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000136541	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000147010	ENSG00000168036	0.40	PPI	undirected	PIA
ENSG00000107949	ENSG00000168036	0.40	PPI	undirected	PIA
