Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000109118,ENSG00000121741,0,0,0.5,0.16666666666666666,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000132589,ENSG00000172939,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105963,ENSG00000101158,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000183795,ENSG00000107984,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000101162,ENSG00000125826,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000109466,ENSG00000109220,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000184481,ENSG00000120896,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000213689,ENSG00000277363,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000244057,ENSG00000198373,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000155495,ENSG00000142182,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000153233,ENSG00000170606,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164627,ENSG00000083642,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000076685,ENSG00000125970,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000140750,ENSG00000106399,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000140931,ENSG00000149636,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000126947,ENSG00000125508,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000162490,ENSG00000108602,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000196405,ENSG00000148229,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000038274,ENSG00000171425,0,0,0.5,0.030303030303030304,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000213123,ENSG00000205864,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000075391,ENSG00000089163,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000221821,ENSG00000130159,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164053,ENSG00000162222,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000166974,ENSG00000092853,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000135617,ENSG00000139116,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163235,ENSG00000104472,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000115211,ENSG00000138448,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000183891,ENSG00000105669,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000078808,ENSG00000127152,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000134460,ENSG00000113318,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000151640,ENSG00000006712,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000075239,ENSG00000215305,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000186575,ENSG00000175895,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000126549,ENSG00000005810,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000123171,ENSG00000173372,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000215269,ENSG00000160716,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000171195,ENSG00000085224,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163900,ENSG00000169220,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164107,ENSG00000096092,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000010704,ENSG00000176903,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000143515,ENSG00000178279,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000247077,ENSG00000081870,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000128714,ENSG00000278637,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000123415,ENSG00000169375,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000174547,ENSG00000133124,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000069399,ENSG00000169288,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000167779,ENSG00000106605,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000167515,ENSG00000108255,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000071127,ENSG00000160049,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000160447,ENSG00000141968,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100991,ENSG00000183336,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000083896,ENSG00000050426,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000165025,ENSG00000138639,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000121864,ENSG00000170373,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000182718,ENSG00000186395,0,0,0.5,0.14285714285714285,0,0,0.5,0.1111111111111111,0,0,0,0,False,False,False,False
ENSG00000122678,ENSG00000169515,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000100056,ENSG00000171453,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000135631,ENSG00000143367,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000188010,ENSG00000141503,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107130,ENSG00000213619,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,True,False,False
ENSG00000181555,ENSG00000154920,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000143322,ENSG00000149798,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000214253,ENSG00000105639,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000168488,ENSG00000123992,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000036448,ENSG00000143322,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000152086,ENSG00000132470,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000135972,ENSG00000134020,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000174775,ENSG00000143801,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000145088,ENSG00000140807,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000138709,ENSG00000163517,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000157764,ENSG00000197256,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000189403,ENSG00000152240,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000070761,ENSG00000211896,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000168026,ENSG00000147162,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000115009,ENSG00000274618,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000138698,ENSG00000143553,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000075914,ENSG00000060339,0,0,0.25,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000198841,ENSG00000133104,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000184838,ENSG00000124107,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000119328,ENSG00000121579,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000129467,ENSG00000124422,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000010810,ENSG00000187735,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000100711,ENSG00000151150,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000125505,ENSG00000132744,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000166508,ENSG00000165458,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000009307,ENSG00000135604,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000162227,ENSG00000153347,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000181817,ENSG00000168334,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134551,ENSG00000143740,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000160310,ENSG00000136068,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000117395,ENSG00000120265,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163993,ENSG00000125945,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000163155,ENSG00000125863,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000091483,ENSG00000205864,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000146674,ENSG00000183258,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000142875,ENSG00000176774,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000068878,ENSG00000137218,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000161016,ENSG00000149089,0,0,0.25,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000198707,ENSG00000275700,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000078399,ENSG00000147854,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134291,ENSG00000158769,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000085719,ENSG00000198471,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107854,ENSG00000107249,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000168610,ENSG00000136504,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000123066,ENSG00000186130,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000166780,ENSG00000111057,0,0,0.25,0.0,0.0,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000145365,ENSG00000070476,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000125207,ENSG00000144848,0,0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000011347,ENSG00000170234,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000213397,ENSG00000154767,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000141434,ENSG00000152086,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000107338,ENSG00000163900,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000181894,ENSG00000006194,0,0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000060566,ENSG00000078018,0,0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000196154,ENSG00000127527,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000221864,ENSG00000103034,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000145358,ENSG00000172673,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000177425,ENSG00000125885,0,0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000134717,ENSG00000150773,0,0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
