Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000148688,ENSG00000176749,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,False
ENSG00000105329,ENSG00000143420,0.3333333333333333,0.0,0.2,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000080824,ENSG00000179262,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.25,0.0,0,0,0,0,False,False,False,False
ENSG00000152778,ENSG00000121691,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000167815,ENSG00000198408,0.5,0.4444444444444444,0,0,0.1111111111111111,0.0,0,0,0,0,0,0,False,False,False,False
ENSG00000160087,ENSG00000047457,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000020129,ENSG00000166033,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000082701,ENSG00000072518,0.5,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000105401,ENSG00000072518,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.3333333333333333,0.0,0,0,0,0,False,False,False,False
ENSG00000144476,ENSG00000196981,0.5,0.3333333333333333,0,0,0,0,0,0,0.5,0.3333333333333333,0,0,False,False,False,False
ENSG00000117984,ENSG00000171314,0.0,0.0,0,0,0,0,0.25,0.0,0,0,0,0,False,False,True,False
ENSG00000108219,ENSG00000082701,0.2,0.0,0,0,0,0,0,0,0.25,0.0,0,0,False,True,False,True
ENSG00000110148,ENSG00000047457,0.2,0.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000120324,ENSG00000109971,0.5,0.25,0,0,0,0,0,0,0.5,0.07692307692307693,0,0,False,False,False,False
ENSG00000113758,ENSG00000105607,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000135390,ENSG00000106976,0.25,0.0,0,0,0,0,0,0,0.25,0.0,0,0,True,False,False,False
ENSG00000106803,ENSG00000134153,0.5,0.3333333333333333,0,0,0,0,0,0,0.5,0.3333333333333333,0,0,False,False,False,False
ENSG00000133246,ENSG00000163041,0.3333333333333333,0.0,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000119917,ENSG00000020129,0.5,0.1,0.25,0.0,0,0,0,0,0,0,0.0,0.0,False,False,False,False
