Gene1,Gene2,Int Alz PPI(d),Int Alz PPI(j),Int all PPI(d),Int all PPI(j),CoExp(d),CoExp(j),Int syn(d),Int syn(j),Int Par PPI(d),Int Par PPI(j),Dif Co(d),Dif Co(j),Alz ptw 1,Alz ptw 2,Alz DISEASES 1,Alz DISEASES 2
ENSG00000159363,ENSG00000104765,1.0,0.046511627906976744,1.0,0.14285714285714285,0,0,0,0,1.0,0.046511627906976744,0,0,False,False,False,False
ENSG00000159363,ENSG00000189057,1.0,0.046511627906976744,0.2,0.0,0,0,0,0,1.0,0.046511627906976744,0,0,False,False,False,False
ENSG00000137486,ENSG00000137486,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,False,False,False,False
ENSG00000137486,ENSG00000168539,1.0,0.5,0,0,0,0,0,0,1.0,0.5,0,0,False,False,False,False
ENSG00000137486,ENSG00000181773,1.0,0.6666666666666666,0,0,0,0,0,0,1.0,0.6666666666666666,0,0,False,False,False,False
ENSG00000033627,ENSG00000116039,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000033627,ENSG00000117984,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105613,ENSG00000133246,1.0,0.11428571428571428,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000164867,1.0,0.09615384615384616,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000196365,1.0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000105514,1.0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000157212,1.0,0.11428571428571428,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000179262,1.0,0.2,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000143801,1.0,0.16666666666666666,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105613,ENSG00000175899,1.0,0.4146341463414634,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105613,ENSG00000184719,1.0,0.0625,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000130203,1.0,0.1794871794871795,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105613,ENSG00000138190,1.0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105613,ENSG00000164885,1.0,0.05405405405405406,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105613,ENSG00000138115,1.0,0.21875,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000133246,ENSG00000105982,1.0,0.19230769230769232,1.0,0.2,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000133246,ENSG00000080815,1.0,0.13793103448275862,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000133246,ENSG00000175899,1.0,0.17857142857142858,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000197565,ENSG00000167755,1.0,0.18181818181818182,0,0,0,0,1.0,0.18181818181818182,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000105607,1.0,0.21428571428571427,1.0,0.2222222222222222,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000132475,1.0,0.08,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000132305,1.0,0.08,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000172638,1.0,0.08,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000105982,1.0,0.13953488372093023,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000130402,1.0,0.08,0.5,0.06666666666666667,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000166033,1.0,0.08,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000100380,1.0,0.07407407407407407,1.0,0.18181818181818182,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000066044,1.0,0.08,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000077522,1.0,0.08,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000175899,1.0,0.1590909090909091,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000164867,ENSG00000155252,1.0,0.07692307692307693,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000164867,ENSG00000138190,1.0,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000164867,ENSG00000197256,1.0,0.07692307692307693,0.5,0.041666666666666664,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000108242,ENSG00000175899,1.0,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000096384,ENSG00000186868,1.0,0.14285714285714285,0.5,0.010638297872340425,0,0,0.3333333333333333,0.0,0.5,0.06666666666666667,0,0,False,True,False,True
ENSG00000105607,ENSG00000105982,1.0,0.2692307692307692,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105607,ENSG00000080815,1.0,0.16666666666666666,1.0,0.11764705882352941,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105607,ENSG00000175899,1.0,0.20689655172413793,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105607,ENSG00000130203,1.0,0.4375,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105607,ENSG00000138190,1.0,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000104812,ENSG00000082701,1.0,0.4,1.0,0.06451612903225806,0,0,0,0,1.0,0.5,0,0,False,True,False,True
ENSG00000075413,ENSG00000186868,1.0,0.14285714285714285,0.5,0.0625,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,False,True,False,True
ENSG00000084764,ENSG00000113758,1.0,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,1.0,0.18181818181818182,0,0,False,False,False,True
ENSG00000082701,ENSG00000188906,1.0,0.6,1.0,0.061224489795918366,0,0,0,0,1.0,0.007444168734491315,0,0,True,False,True,True
ENSG00000082701,ENSG00000186868,1.0,0.26666666666666666,0.3333333333333333,0.0,0,0,0,0,1.0,0.2727272727272727,0,0,True,True,True,True
ENSG00000082701,ENSG00000164924,1.0,0.5,0.5,0.013422818791946308,0,0,0,0,0.5,0.16666666666666666,0,0,True,False,True,False
ENSG00000064300,ENSG00000064300,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,False,False,True,True
ENSG00000137824,ENSG00000080815,1.0,0.07692307692307693,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000171560,ENSG00000167755,1.0,0.18181818181818182,0,0,0,0,1.0,0.18181818181818182,0,0,0,0,False,False,False,False
ENSG00000072518,ENSG00000186868,1.0,0.14285714285714285,1.0,0.21428571428571427,0,0,0.3333333333333333,0.0,0,0,0,0,False,True,False,True
ENSG00000255302,ENSG00000143801,1.0,0.11764705882352941,0,0,0.0,0.0,0,0,0,0,0,0,False,True,False,True
ENSG00000113758,ENSG00000113758,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,False,False,True,True
ENSG00000113758,ENSG00000171862,1.0,0.4,1.0,0.09090909090909091,0,0,0.25,0.0,1.0,0.2222222222222222,0,0,False,False,True,False
ENSG00000113758,ENSG00000164885,1.0,0.2,0.25,0.0,0,0,0,0,1.0,0.2,0,0,False,True,True,True
ENSG00000007047,ENSG00000186868,1.0,0.14285714285714285,0.3333333333333333,0.0,0,0,0.3333333333333333,0.0,0,0,0,0,False,True,False,True
ENSG00000167965,ENSG00000175899,1.0,0.07692307692307693,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000117362,ENSG00000080815,1.0,0.15384615384615385,0.5,0.058823529411764705,0,0,0.5,0.1111111111111111,0,0,0,0,True,True,True,True
ENSG00000117362,ENSG00000143801,1.0,0.23529411764705882,0.25,0.0,0,0,0.25,0.0,0,0,0,0,True,True,True,True
ENSG00000185933,ENSG00000185933,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,False,False,True,True
ENSG00000126545,ENSG00000167755,1.0,0.18181818181818182,0,0,0,0,1.0,0.18181818181818182,0,0,0,0,False,False,False,False
ENSG00000179115,ENSG00000175899,1.0,0.11538461538461539,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000138180,ENSG00000105514,1.0,0.4,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000262655,ENSG00000105290,1.0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000262655,ENSG00000084234,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105982,ENSG00000196365,1.0,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105982,ENSG00000107816,1.0,0.08333333333333333,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105982,ENSG00000179262,1.0,0.21428571428571427,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000105982,ENSG00000143801,1.0,0.1388888888888889,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105982,ENSG00000175899,1.0,0.42857142857142855,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000105982,ENSG00000130203,1.0,0.1875,0.2,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105982,ENSG00000164885,1.0,0.10714285714285714,0.25,0.0,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000105723,ENSG00000186868,1.0,0.21428571428571427,0.3333333333333333,0.0,0,0,1.0,0.75,1.0,0.3,0,0,False,True,False,True
ENSG00000188906,ENSG00000186868,1.0,0.21428571428571427,0.5,0.011764705882352941,0,0,0.16666666666666666,0.0,1.0,0.00980392156862745,0,0,False,True,True,True
ENSG00000105290,ENSG00000105290,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,True,True
ENSG00000105290,ENSG00000144619,1.0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000105290,ENSG00000084234,1.0,0.4444444444444444,1.0,0.2857142857142857,0,0,1.0,0.3333333333333333,0.3333333333333333,0.0,0,0,False,False,True,True
ENSG00000107295,ENSG00000157212,1.0,0.2857142857142857,0.2,0.0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000198938,ENSG00000145335,1.0,1.0,1.0,0.2222222222222222,0,0,0,0,1.0,0.16666666666666666,0,0,True,True,False,True
ENSG00000196365,ENSG00000175899,1.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000196365,ENSG00000138115,1.0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000080815,ENSG00000080815,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,True,True,True,True
ENSG00000080815,ENSG00000100380,1.0,0.1111111111111111,1.0,0.10526315789473684,0,0,0.2,0.0,0.16666666666666666,0.0,0,0,True,False,True,False
ENSG00000080815,ENSG00000083720,1.0,0.07692307692307693,0,0,0,0,0,0,0.16666666666666666,0.0,0,0,True,False,True,False
ENSG00000080815,ENSG00000143801,1.0,0.16216216216216217,0.5,0.17391304347826086,0,0,0.5,0.1111111111111111,0,0,0,0,True,True,True,True
ENSG00000080815,ENSG00000082397,1.0,0.07692307692307693,0.25,0.0,0,0,0.25,0.0,0.16666666666666666,0.0,0,0,True,False,True,False
ENSG00000080815,ENSG00000172757,1.0,0.07692307692307693,0.3333333333333333,0.0,0,0,0.25,0.0,0,0,0,0,True,False,True,True
ENSG00000080815,ENSG00000130203,1.0,0.17647058823529413,0.5,0.14285714285714285,0,0,0,0,0,0,0,0,True,True,True,True
ENSG00000080815,ENSG00000164885,1.0,0.1,0.25,0.0,0,0,0,0,0.14285714285714285,0.0,0,0,True,True,True,True
ENSG00000080815,ENSG00000197256,1.0,0.07407407407407407,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000080815,ENSG00000168036,1.0,0.11538461538461539,1.0,0.06060606060606061,0,0,1.0,0.375,0.2,0.0,0,0,True,False,True,True
ENSG00000185624,ENSG00000186868,1.0,0.14285714285714285,1.0,0.16666666666666666,0,0,0.25,0.0,1.0,0.18181818181818182,0,0,False,True,False,True
ENSG00000134871,ENSG00000167755,1.0,0.18181818181818182,0,0,0,0,1.0,0.18181818181818182,0,0,0,0,False,False,False,False
ENSG00000100380,ENSG00000130203,1.0,0.2,1.0,0.18181818181818182,0,0,0,0,0,0,0,0,False,True,False,True
ENSG00000186868,ENSG00000186868,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,True,True,True,True
ENSG00000186868,ENSG00000171867,1.0,0.21428571428571427,1.0,0.23076923076923078,0,0,0.5,0.02,1.0,0.2727272727272727,0,0,True,False,True,True
ENSG00000186868,ENSG00000164924,1.0,0.2857142857142857,1.0,0.023076923076923078,0,0,0.5,0.03571428571428571,0.5,0.08333333333333333,0,0,True,False,True,False
ENSG00000157212,ENSG00000175899,1.0,0.17857142857142858,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000179262,ENSG00000175899,1.0,0.2413793103448276,0.0,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000179262,ENSG00000155252,1.0,0.18181818181818182,0.25,0.0,0,0,0,0,0,0,0,0,False,False,False,True
ENSG00000143801,ENSG00000138190,1.0,0.22727272727272727,0,0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000081052,ENSG00000167755,1.0,0.18181818181818182,0,0,0,0,1.0,0.18181818181818182,0,0,0,0,False,False,False,False
ENSG00000175899,ENSG00000130203,1.0,0.25,0.0,0.0,0,0,0,0,0,0,0,0,False,True,True,True
ENSG00000175899,ENSG00000138115,1.0,0.17857142857142858,0,0,0,0,0,0,0,0,0,0,False,False,True,False
ENSG00000130203,ENSG00000138115,1.0,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,True,False,True,False
ENSG00000138190,ENSG00000138190,1.0,1.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
ENSG00000167755,ENSG00000167755,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0,0,False,False,False,False
ENSG00000084234,ENSG00000084234,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,False,False,True,True
