ENSG00000142192,ENSG00000107295
ENSG00000142192,ENSG00000138190
ENSG00000142192,ENSG00000196361
ENSG00000142192,ENSG00000108578
ENSG00000142192,ENSG00000157212
ENSG00000142192,ENSG00000163041
ENSG00000142192,ENSG00000164885
ENSG00000142192,ENSG00000168036
ENSG00000142192,ENSG00000097007
ENSG00000142192,ENSG00000130159
ENSG00000142192,ENSG00000117362
ENSG00000142192,ENSG00000197102
ENSG00000142192,ENSG00000196262
ENSG00000142192,ENSG00000064300
ENSG00000142192,ENSG00000105649
ENSG00000142192,ENSG00000136854
ENSG00000142192,ENSG00000143420
ENSG00000142192,ENSG00000134871
ENSG00000142192,ENSG00000164924
ENSG00000142192,ENSG00000072506
ENSG00000142192,ENSG00000137312
ENSG00000142192,ENSG00000188157
ENSG00000142192,ENSG00000172757
ENSG00000142192,ENSG00000167004
ENSG00000142192,ENSG00000175582
ENSG00000142192,ENSG00000196365
ENSG00000142192,ENSG00000167815
ENSG00000142192,ENSG00000182871
ENSG00000142192,ENSG00000105982
ENSG00000142192,ENSG00000133030
ENSG00000142192,ENSG00000196712
ENSG00000142192,ENSG00000115468
ENSG00000142192,ENSG00000197565
ENSG00000142192,ENSG00000100345
ENSG00000142192,ENSG00000072110
ENSG00000142192,ENSG00000114491
ENSG00000142192,ENSG00000107959
ENSG00000142192,ENSG00000113108
ENSG00000142192,ENSG00000185624
ENSG00000142192,ENSG00000162736
ENSG00000142192,ENSG00000092969
ENSG00000142192,ENSG00000115414
ENSG00000142192,ENSG00000148737
ENSG00000142192,ENSG00000005810
ENSG00000142192,ENSG00000080824
ENSG00000142192,ENSG00000072518
ENSG00000142192,ENSG00000132475
ENSG00000142192,ENSG00000131095
ENSG00000142192,ENSG00000106976
ENSG00000142192,ENSG00000121653
ENSG00000142192,ENSG00000171311
ENSG00000142192,ENSG00000184719
ENSG00000142192,ENSG00000179218
ENSG00000142192,ENSG00000277586
ENSG00000142192,ENSG00000107282
ENSG00000142192,ENSG00000186318
ENSG00000142192,ENSG00000197256
ENSG00000142192,ENSG00000159363
ENSG00000142192,ENSG00000105607
ENSG00000142192,ENSG00000255302
ENSG00000142192,ENSG00000129354
ENSG00000142192,ENSG00000151694
ENSG00000142192,ENSG00000173801
ENSG00000142192,ENSG00000111640
ENSG00000142192,ENSG00000175899
ENSG00000142192,ENSG00000171314
ENSG00000142192,ENSG00000182333
ENSG00000142192,ENSG00000197694
ENSG00000142192,ENSG00000108242
ENSG00000142192,ENSG00000167965
ENSG00000142192,ENSG00000113805
ENSG00000142192,ENSG00000181029
ENSG00000142192,ENSG00000105723
ENSG00000142192,ENSG00000141480
ENSG00000142192,ENSG00000146072
ENSG00000142192,ENSG00000107829
ENSG00000142192,ENSG00000171560
ENSG00000142192,ENSG00000196230
ENSG00000142192,ENSG00000154277
ENSG00000142192,ENSG00000158092
ENSG00000142192,ENSG00000188153
ENSG00000142192,ENSG00000133069
ENSG00000142192,ENSG00000096384
ENSG00000142192,ENSG00000007047
ENSG00000142192,ENSG00000168539
ENSG00000142192,ENSG00000105613
ENSG00000142192,ENSG00000262655
ENSG00000142192,ENSG00000105401
ENSG00000142192,ENSG00000109846
ENSG00000142192,ENSG00000136485
ENSG00000142192,ENSG00000179262
ENSG00000142192,ENSG00000051128
ENSG00000142192,ENSG00000100380
ENSG00000142192,ENSG00000078596
ENSG00000142192,ENSG00000137486
ENSG00000142192,ENSG00000105329
ENSG00000142192,ENSG00000103942
ENSG00000142192,ENSG00000084234
ENSG00000142192,ENSG00000188906
ENSG00000142192,ENSG00000138115
ENSG00000142192,ENSG00000138134
ENSG00000142192,ENSG00000171564
ENSG00000142192,ENSG00000020129
ENSG00000142192,ENSG00000181773
ENSG00000142192,ENSG00000150593
ENSG00000142192,ENSG00000107816
ENSG00000142192,ENSG00000178950
ENSG00000142192,ENSG00000127452
ENSG00000142192,ENSG00000073969
ENSG00000142192,ENSG00000106615
ENSG00000142192,ENSG00000075624
ENSG00000142192,ENSG00000197442
ENSG00000142192,ENSG00000152778
ENSG00000142192,ENSG00000070018
ENSG00000142192,ENSG00000114841
ENSG00000142192,ENSG00000083720
ENSG00000142192,ENSG00000164867
ENSG00000142192,ENSG00000154917
ENSG00000142192,ENSG00000105290
ENSG00000142192,ENSG00000175344
ENSG00000142192,ENSG00000082397
ENSG00000142192,ENSG00000187498
ENSG00000142192,ENSG00000116141
ENSG00000142192,ENSG00000166313
ENSG00000142192,ENSG00000118137
ENSG00000142192,ENSG00000167755
ENSG00000142192,ENSG00000138109
ENSG00000142192,ENSG00000138449
ENSG00000142192,ENSG00000109971
ENSG00000142192,ENSG00000197971
ENSG00000142192,ENSG00000105514
ENSG00000142192,ENSG00000137824
ENSG00000142192,ENSG00000134308
ENSG00000142192,ENSG00000174684
ENSG00000142192,ENSG00000166913
ENSG00000142192,ENSG00000124486
ENSG00000142192,ENSG00000213123
ENSG00000142192,ENSG00000186469
ENSG00000142192,ENSG00000133134
ENSG00000142192,ENSG00000168824
ENSG00000142192,ENSG00000251495
ENSG00000142192,ENSG00000100744
ENSG00000142192,ENSG00000182481
ENSG00000142192,ENSG00000144381
ENSG00000142192,ENSG00000233250
ENSG00000142192,ENSG00000116918
ENSG00000142192,ENSG00000092847
ENSG00000142192,ENSG00000175592
ENSG00000142192,ENSG00000147140
ENSG00000142192,ENSG00000034713
ENSG00000142192,ENSG00000197879
ENSG00000142192,ENSG00000159873
ENSG00000142192,ENSG00000186462
ENSG00000142192,ENSG00000213760
ENSG00000142192,ENSG00000055163
ENSG00000142192,ENSG00000198034
ENSG00000142192,ENSG00000092199
ENSG00000142192,ENSG00000196411
ENSG00000142192,ENSG00000216285
ENSG00000142192,ENSG00000104722
ENSG00000142192,ENSG00000134333
ENSG00000142192,ENSG00000092820
ENSG00000142192,ENSG00000117906
ENSG00000142192,ENSG00000170759
ENSG00000142192,ENSG00000169032
ENSG00000142192,ENSG00000111897
ENSG00000142192,ENSG00000156508
ENSG00000142192,ENSG00000196961
ENSG00000142192,ENSG00000244731
ENSG00000142192,ENSG00000186908
ENSG00000142192,ENSG00000108953
ENSG00000142192,ENSG00000124334
ENSG00000142192,ENSG00000078804
ENSG00000142192,ENSG00000173786
ENSG00000142192,ENSG00000132341
ENSG00000142192,ENSG00000139970
ENSG00000142192,ENSG00000078668
ENSG00000142192,ENSG00000167552
ENSG00000142192,ENSG00000200879
ENSG00000142192,ENSG00000171863
ENSG00000142192,ENSG00000226784
ENSG00000142192,ENSG00000064787
ENSG00000142192,ENSG00000108055
ENSG00000142192,ENSG00000008056
ENSG00000142192,ENSG00000167978
ENSG00000142192,ENSG00000171617
ENSG00000142192,ENSG00000157152
ENSG00000142192,ENSG00000166780
ENSG00000142192,ENSG00000198618
ENSG00000142192,ENSG00000254772
ENSG00000142192,ENSG00000122566
ENSG00000142192,ENSG00000213782
ENSG00000142192,ENSG00000257017
ENSG00000142192,ENSG00000008988
ENSG00000142192,ENSG00000021645
ENSG00000142192,ENSG00000065361
ENSG00000142192,ENSG00000115561
ENSG00000142192,ENSG00000105993
ENSG00000142192,ENSG00000147601
ENSG00000142192,ENSG00000154945
ENSG00000142192,ENSG00000186660
ENSG00000142192,ENSG00000133083
ENSG00000142192,ENSG00000174437
ENSG00000142192,ENSG00000196998
ENSG00000142192,ENSG00000213341
ENSG00000142192,ENSG00000111907
ENSG00000142192,ENSG00000162961
ENSG00000142192,ENSG00000163348
ENSG00000142192,ENSG00000108654
ENSG00000142192,ENSG00000231500
ENSG00000142192,ENSG00000151967
ENSG00000142192,ENSG00000149091
ENSG00000142192,ENSG00000166922
ENSG00000142192,ENSG00000116251
ENSG00000142192,ENSG00000158301
ENSG00000142192,ENSG00000118181
ENSG00000142192,ENSG00000112306
ENSG00000142192,ENSG00000281453
ENSG00000142192,ENSG00000198211
ENSG00000142192,ENSG00000107518
ENSG00000142192,ENSG00000137285
ENSG00000142192,ENSG00000202252
ENSG00000142192,ENSG00000154518
ENSG00000142192,ENSG00000163444
ENSG00000142192,ENSG00000132639
ENSG00000142192,ENSG00000244752
ENSG00000142192,ENSG00000148925
ENSG00000142192,ENSG00000258643
ENSG00000142192,ENSG00000105576
ENSG00000142192,ENSG00000124140
ENSG00000142192,ENSG00000147676
ENSG00000142192,ENSG00000170296
ENSG00000142192,ENSG00000140988
ENSG00000142192,ENSG00000188554
ENSG00000142192,ENSG00000008128
ENSG00000142192,ENSG00000035115
ENSG00000142192,ENSG00000145425
ENSG00000142192,ENSG00000165029
ENSG00000142192,ENSG00000165943
ENSG00000142192,ENSG00000184009
ENSG00000142192,ENSG00000133169
ENSG00000142192,ENSG00000258947
ENSG00000142192,ENSG00000160200
ENSG00000142192,ENSG00000178104
ENSG00000142192,ENSG00000184368
ENSG00000142192,ENSG00000178965
ENSG00000142192,ENSG00000149269
ENSG00000142192,ENSG00000181163
ENSG00000142192,ENSG00000091513
ENSG00000142192,ENSG00000112335
ENSG00000142192,ENSG00000120265
ENSG00000142192,ENSG00000221829
ENSG00000142192,ENSG00000229117
ENSG00000142192,ENSG00000070190
ENSG00000142192,ENSG00000106723
ENSG00000142192,ENSG00000107758
ENSG00000142192,ENSG00000163032
ENSG00000142192,ENSG00000213523
ENSG00000142192,ENSG00000187189
ENSG00000142192,ENSG00000124614
ENSG00000142192,ENSG00000170091
ENSG00000142192,ENSG00000104067
ENSG00000142192,ENSG00000183426
ENSG00000142192,ENSG00000256006
ENSG00000142192,ENSG00000164109
ENSG00000142192,ENSG00000125691
ENSG00000142192,ENSG00000170653
ENSG00000142192,ENSG00000100554
ENSG00000142192,ENSG00000064393
ENSG00000142192,ENSG00000142864
ENSG00000142192,ENSG00000131711
ENSG00000142192,ENSG00000186076
ENSG00000142192,ENSG00000078304
ENSG00000142192,ENSG00000079785
ENSG00000142192,ENSG00000135486
ENSG00000142192,ENSG00000160691
ENSG00000142192,ENSG00000158560
ENSG00000142192,ENSG00000169439
ENSG00000142192,ENSG00000172201
ENSG00000142192,ENSG00000065609
ENSG00000142192,ENSG00000113712
ENSG00000142192,ENSG00000273542
ENSG00000142192,ENSG00000129084
ENSG00000142192,ENSG00000103657
ENSG00000142192,ENSG00000169567
ENSG00000142192,ENSG00000170889
ENSG00000142192,ENSG00000166664
ENSG00000142192,ENSG00000129682
ENSG00000142192,ENSG00000196136
ENSG00000142192,ENSG00000214222
ENSG00000142192,ENSG00000083857
ENSG00000142192,ENSG00000128656
ENSG00000142192,ENSG00000132485
ENSG00000142192,ENSG00000137267
ENSG00000142192,ENSG00000142937
ENSG00000142192,ENSG00000135018
ENSG00000142192,ENSG00000111674
ENSG00000142192,ENSG00000167553
ENSG00000142192,ENSG00000153037
ENSG00000142192,ENSG00000134569
ENSG00000142192,ENSG00000184672
ENSG00000142192,ENSG00000140022
ENSG00000142192,ENSG00000168028
ENSG00000142192,ENSG00000104388
ENSG00000142192,ENSG00000129675
ENSG00000142192,ENSG00000065978
ENSG00000142192,ENSG00000182636
ENSG00000142192,ENSG00000172062
ENSG00000142192,ENSG00000136942
ENSG00000142192,ENSG00000092841
ENSG00000142192,ENSG00000166848
ENSG00000142192,ENSG00000118680
ENSG00000142192,ENSG00000148303
ENSG00000142192,ENSG00000047849
ENSG00000142192,ENSG00000104888
ENSG00000142192,ENSG00000151322
ENSG00000142192,ENSG00000086061
ENSG00000142192,ENSG00000110436
ENSG00000142192,ENSG00000243888
ENSG00000142192,ENSG00000115306
ENSG00000142192,ENSG00000114374
ENSG00000142192,ENSG00000158517
ENSG00000142192,ENSG00000182901
ENSG00000142192,ENSG00000116675
ENSG00000142192,ENSG00000101266
ENSG00000142192,ENSG00000146592
ENSG00000142192,ENSG00000011405
ENSG00000142192,ENSG00000182195
ENSG00000142192,ENSG00000112186
ENSG00000142192,ENSG00000145920
ENSG00000142192,ENSG00000215301
ENSG00000142192,ENSG00000133812
ENSG00000142192,ENSG00000015479
ENSG00000142192,ENSG00000157064
ENSG00000142192,ENSG00000166441
ENSG00000142192,ENSG00000168439
ENSG00000142192,ENSG00000229091
ENSG00000142192,ENSG00000078053
ENSG00000142192,ENSG00000067900
ENSG00000142192,ENSG00000273259
ENSG00000142192,ENSG00000163399
ENSG00000142192,ENSG00000134121
ENSG00000142192,ENSG00000240038
ENSG00000142192,ENSG00000213190
ENSG00000142192,ENSG00000110675
ENSG00000142192,ENSG00000113327
ENSG00000142192,ENSG00000174953
ENSG00000142192,ENSG00000152234
ENSG00000142192,ENSG00000213204
ENSG00000142192,ENSG00000119335
ENSG00000142192,ENSG00000171346
ENSG00000142192,ENSG00000005486
ENSG00000142192,ENSG00000142178
ENSG00000142192,ENSG00000214975
ENSG00000142192,ENSG00000148824
ENSG00000142192,ENSG00000205571
ENSG00000142192,ENSG00000136810
ENSG00000142192,ENSG00000163536
ENSG00000142192,ENSG00000156976
ENSG00000142192,ENSG00000176105
ENSG00000142192,ENSG00000050748
ENSG00000142192,ENSG00000100316
ENSG00000142192,ENSG00000033327
ENSG00000142192,ENSG00000188229
ENSG00000142192,ENSG00000089199
ENSG00000142192,ENSG00000186487
ENSG00000142192,ENSG00000135525
ENSG00000142192,ENSG00000269335
ENSG00000142192,ENSG00000167460
ENSG00000142192,ENSG00000204220
ENSG00000142192,ENSG00000101608
ENSG00000142192,ENSG00000278943
ENSG00000142192,ENSG00000110700
ENSG00000142192,ENSG00000095794
ENSG00000142192,ENSG00000073584
ENSG00000142192,ENSG00000171791
ENSG00000142192,ENSG00000142875
ENSG00000142192,ENSG00000127824
ENSG00000142192,ENSG00000133318
ENSG00000142192,ENSG00000122406
ENSG00000142192,ENSG00000134769
ENSG00000142192,ENSG00000163050
ENSG00000142192,ENSG00000148798
ENSG00000142192,ENSG00000142534
ENSG00000142192,ENSG00000137693
ENSG00000142192,ENSG00000108946
ENSG00000142192,ENSG00000026025
ENSG00000142192,ENSG00000118689
ENSG00000142192,ENSG00000010404
ENSG00000142192,ENSG00000116161
ENSG00000142192,ENSG00000146112
ENSG00000142192,ENSG00000086300
ENSG00000142192,ENSG00000166206
ENSG00000142192,ENSG00000029363
ENSG00000142192,ENSG00000105647
ENSG00000142192,ENSG00000184515
ENSG00000142192,ENSG00000110696
ENSG00000142192,ENSG00000126070
ENSG00000142192,ENSG00000131507
ENSG00000142192,ENSG00000114942
ENSG00000142192,ENSG00000165637
ENSG00000142192,ENSG00000160789
ENSG00000142192,ENSG00000162231
ENSG00000142192,ENSG00000147604
ENSG00000142192,ENSG00000163867
ENSG00000142192,ENSG00000137818
ENSG00000142192,ENSG00000185946
ENSG00000142192,ENSG00000213585
ENSG00000142192,ENSG00000052749
ENSG00000142192,ENSG00000243725
ENSG00000142192,ENSG00000117523
ENSG00000142192,ENSG00000167110
ENSG00000142192,ENSG00000165280
ENSG00000142192,ENSG00000019505
ENSG00000142192,ENSG00000177432
ENSG00000142192,ENSG00000159352
ENSG00000142192,ENSG00000196747
ENSG00000142192,ENSG00000165119
ENSG00000142192,ENSG00000214391
ENSG00000142192,ENSG00000270882
ENSG00000142192,ENSG00000085832
ENSG00000142192,ENSG00000115762
ENSG00000142192,ENSG00000067715
ENSG00000142192,ENSG00000131437
ENSG00000142192,ENSG00000157782
ENSG00000142192,ENSG00000176903
ENSG00000142192,ENSG00000063046
ENSG00000142192,ENSG00000187514
ENSG00000142192,ENSG00000146122
ENSG00000142192,ENSG00000123416
ENSG00000142192,ENSG00000110172
ENSG00000142192,ENSG00000197238
ENSG00000142192,ENSG00000256206
ENSG00000142192,ENSG00000063177
ENSG00000142192,ENSG00000075886
ENSG00000142192,ENSG00000124788
ENSG00000142192,ENSG00000128683
ENSG00000142192,ENSG00000004478
ENSG00000142192,ENSG00000170525
ENSG00000142192,ENSG00000168314
ENSG00000142192,ENSG00000270276
ENSG00000142192,ENSG00000217094
ENSG00000142192,ENSG00000105402
ENSG00000142192,ENSG00000165629
ENSG00000142192,ENSG00000182774
ENSG00000142192,ENSG00000136928
ENSG00000142192,ENSG00000268193
ENSG00000142192,ENSG00000217624
ENSG00000142192,ENSG00000090621
ENSG00000142192,ENSG00000074800
ENSG00000142192,ENSG00000170027
ENSG00000142192,ENSG00000187109
ENSG00000142192,ENSG00000261496
ENSG00000142192,ENSG00000089157
ENSG00000142192,ENSG00000156515
ENSG00000142192,ENSG00000128272
ENSG00000142192,ENSG00000168309
ENSG00000142192,ENSG00000170144
ENSG00000142192,ENSG00000125814
ENSG00000142192,ENSG00000229932
ENSG00000142192,ENSG00000130558
ENSG00000142192,ENSG00000172020
ENSG00000142192,ENSG00000130226
ENSG00000142192,ENSG00000068028
ENSG00000142192,ENSG00000187239
ENSG00000142192,ENSG00000144283
ENSG00000142192,ENSG00000177954
ENSG00000142192,ENSG00000141367
ENSG00000142192,ENSG00000005893
ENSG00000142192,ENSG00000071054
ENSG00000142192,ENSG00000224389
ENSG00000142192,ENSG00000280987
ENSG00000142192,ENSG00000114790
ENSG00000142192,ENSG00000184110
ENSG00000142192,ENSG00000111057
ENSG00000142192,ENSG00000115053
ENSG00000142192,ENSG00000099622
ENSG00000142192,ENSG00000171530
ENSG00000142192,ENSG00000174483
ENSG00000142192,ENSG00000182196
ENSG00000142192,ENSG00000104381
ENSG00000142192,ENSG00000240694
ENSG00000142192,ENSG00000126261
ENSG00000142192,ENSG00000156475
ENSG00000142192,ENSG00000213588
ENSG00000142192,ENSG00000104435
ENSG00000142192,ENSG00000185518
ENSG00000142192,ENSG00000133019
ENSG00000142192,ENSG00000055130
ENSG00000142192,ENSG00000157216
ENSG00000142192,ENSG00000100353
ENSG00000142192,ENSG00000158796
ENSG00000142192,ENSG00000167085
ENSG00000142192,ENSG00000100941
ENSG00000142192,ENSG00000140367
ENSG00000142192,ENSG00000113643
ENSG00000142192,ENSG00000204628
ENSG00000142192,ENSG00000196214
ENSG00000142192,ENSG00000141510
ENSG00000142192,ENSG00000107175
ENSG00000142192,ENSG00000174238
ENSG00000142192,ENSG00000177885
ENSG00000142192,ENSG00000160014
ENSG00000142192,ENSG00000087460
ENSG00000142192,ENSG00000007237
ENSG00000142192,ENSG00000143632
ENSG00000142192,ENSG00000116741
ENSG00000142192,ENSG00000095066
ENSG00000142192,ENSG00000047410
ENSG00000142192,ENSG00000148396
ENSG00000142192,ENSG00000080503
ENSG00000142192,ENSG00000149136
ENSG00000142192,ENSG00000169020
ENSG00000142192,ENSG00000161203
ENSG00000142192,ENSG00000172466
ENSG00000142192,ENSG00000112079
ENSG00000142192,ENSG00000143418
ENSG00000142192,ENSG00000165495
ENSG00000142192,ENSG00000103978
ENSG00000142192,ENSG00000149273
ENSG00000142192,ENSG00000213024
ENSG00000142192,ENSG00000115966
ENSG00000142192,ENSG00000144848
ENSG00000142192,ENSG00000100813
ENSG00000142192,ENSG00000161970
ENSG00000142192,ENSG00000067225
ENSG00000142192,ENSG00000175550
ENSG00000142192,ENSG00000034152
ENSG00000142192,ENSG00000141551
ENSG00000142192,ENSG00000108094
ENSG00000142192,ENSG00000004534
ENSG00000142192,ENSG00000156256
ENSG00000142192,ENSG00000213923
ENSG00000142192,ENSG00000101210
ENSG00000142192,ENSG00000109685
ENSG00000142192,ENSG00000104691
ENSG00000142192,ENSG00000143401
ENSG00000142192,ENSG00000089048
ENSG00000142192,ENSG00000135052
ENSG00000142192,ENSG00000175866
ENSG00000142192,ENSG00000110958
ENSG00000142192,ENSG00000101161
ENSG00000142192,ENSG00000157077
ENSG00000142192,ENSG00000170345
ENSG00000142192,ENSG00000168702
ENSG00000142192,ENSG00000151914
ENSG00000142192,ENSG00000126804
ENSG00000142192,ENSG00000109061
ENSG00000142192,ENSG00000113013
ENSG00000142192,ENSG00000112208
ENSG00000142192,ENSG00000069275
ENSG00000142192,ENSG00000034510
ENSG00000142192,ENSG00000147364
ENSG00000142192,ENSG00000173545
ENSG00000142192,ENSG00000124507
ENSG00000142192,ENSG00000147874
ENSG00000142192,ENSG00000140396
ENSG00000142192,ENSG00000140464
ENSG00000142192,ENSG00000162402
ENSG00000142192,ENSG00000124214
ENSG00000142192,ENSG00000058335
ENSG00000142192,ENSG00000153914
ENSG00000142192,ENSG00000130340
ENSG00000142192,ENSG00000166228
ENSG00000142192,ENSG00000175793
ENSG00000142192,ENSG00000146648
ENSG00000142192,ENSG00000138686
ENSG00000142192,ENSG00000247077
ENSG00000142192,ENSG00000103266
ENSG00000142192,ENSG00000164919
ENSG00000142192,ENSG00000100906
ENSG00000142192,ENSG00000166598
ENSG00000142192,ENSG00000145362
ENSG00000142192,ENSG00000145675
ENSG00000142192,ENSG00000058272
ENSG00000142192,ENSG00000117174
ENSG00000142192,ENSG00000113851
ENSG00000142192,ENSG00000198626
ENSG00000142192,ENSG00000273841
ENSG00000142192,ENSG00000111642
ENSG00000142192,ENSG00000142676
ENSG00000142192,ENSG00000164548
ENSG00000142192,ENSG00000134086
ENSG00000142192,ENSG00000126775
ENSG00000142192,ENSG00000118200
ENSG00000142192,ENSG00000187555
ENSG00000142192,ENSG00000152583
ENSG00000142192,ENSG00000057294
ENSG00000142192,ENSG00000025796
ENSG00000142192,ENSG00000172531
ENSG00000142192,ENSG00000141380
ENSG00000142192,ENSG00000143256
ENSG00000142192,ENSG00000125846
ENSG00000142192,ENSG00000204469
ENSG00000142192,ENSG00000173473
ENSG00000142192,ENSG00000151834
ENSG00000142192,ENSG00000183495
ENSG00000142192,ENSG00000114030
ENSG00000142192,ENSG00000139180
ENSG00000142192,ENSG00000186298
ENSG00000142192,ENSG00000050438
ENSG00000142192,ENSG00000135049
ENSG00000142192,ENSG00000196363
ENSG00000142192,ENSG00000273559
ENSG00000142192,ENSG00000115816
ENSG00000142192,ENSG00000108424
ENSG00000142192,ENSG00000186416
ENSG00000142192,ENSG00000160678
ENSG00000142192,ENSG00000084207
ENSG00000142192,ENSG00000122705
ENSG00000142192,ENSG00000138398
ENSG00000142192,ENSG00000135457
ENSG00000142192,ENSG00000134954
ENSG00000142192,ENSG00000150316
ENSG00000142192,ENSG00000090372
ENSG00000142192,ENSG00000162664
ENSG00000142192,ENSG00000130522
ENSG00000142192,ENSG00000122085
ENSG00000142192,ENSG00000136628
ENSG00000142192,ENSG00000071859
ENSG00000142192,ENSG00000054118
ENSG00000142192,ENSG00000204681
ENSG00000142192,ENSG00000188342
ENSG00000142192,ENSG00000120802
ENSG00000142192,ENSG00000198668
ENSG00000142192,ENSG00000175387
ENSG00000142192,ENSG00000145216
ENSG00000142192,ENSG00000171223
ENSG00000142192,ENSG00000087365
ENSG00000142192,ENSG00000166986
ENSG00000142192,ENSG00000008952
ENSG00000142192,ENSG00000146085
ENSG00000142192,ENSG00000115504
ENSG00000142192,ENSG00000133704
ENSG00000142192,ENSG00000132692
ENSG00000142192,ENSG00000143933
ENSG00000142192,ENSG00000164587
ENSG00000142192,ENSG00000124733
ENSG00000142192,ENSG00000067955
ENSG00000142192,ENSG00000114270
ENSG00000142192,ENSG00000082269
ENSG00000142192,ENSG00000155980
ENSG00000142192,ENSG00000140575
ENSG00000142192,ENSG00000140443
ENSG00000142192,ENSG00000107262
ENSG00000142192,ENSG00000005175
ENSG00000142192,ENSG00000138032
ENSG00000142192,ENSG00000123636
ENSG00000142192,ENSG00000134215
ENSG00000142192,ENSG00000047932
ENSG00000142192,ENSG00000204209
ENSG00000142192,ENSG00000135100
ENSG00000142192,ENSG00000273749
ENSG00000142192,ENSG00000079134
ENSG00000142192,ENSG00000164045
ENSG00000142192,ENSG00000149557
ENSG00000142192,ENSG00000104529
ENSG00000142192,ENSG00000166170
ENSG00000142192,ENSG00000128245
ENSG00000142192,ENSG00000153707
ENSG00000142192,ENSG00000135679
ENSG00000142192,ENSG00000170473
ENSG00000142192,ENSG00000106089
ENSG00000142192,ENSG00000090263
ENSG00000142192,ENSG00000166851
ENSG00000142192,ENSG00000108840
ENSG00000142192,ENSG00000163961
ENSG00000142192,ENSG00000106211
ENSG00000142192,ENSG00000176658
ENSG00000142192,ENSG00000177606
ENSG00000142192,ENSG00000138663
ENSG00000142192,ENSG00000119139
ENSG00000142192,ENSG00000109320
ENSG00000142192,ENSG00000117280
ENSG00000142192,ENSG00000196498
ENSG00000142192,ENSG00000088247
ENSG00000142192,ENSG00000123983
ENSG00000142192,ENSG00000162191
ENSG00000142192,ENSG00000138326
ENSG00000142192,ENSG00000078018
ENSG00000142192,ENSG00000105705
